"id","title","artists_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","country","",""
"3","Ana Meen","[6mPZyiInAlfLGBJbX0echu]","0.580","0.338","7","-11.905","0","0.0267","0.1810","0.000002","0.3450","0.522","95.133","audio_features","5LcThJzvvRzOZZb4apH9Px","spotify:track:5LcThJzvvRzOZZb4apH9Px","https://api.spotify.com/v1/tracks/5LcThJzvvRzOZZb4apH9Px","https://api.spotify.com/v1/audio-analysis/5LcThJzvvRzOZZb4apH9Px","189568","4","Egypt","",""
"4","Yazmeely","[3mUUUQDWnVlttF1yERxmPQ]","0.706","0.467","5","-9.396","0","0.0401","0.5750","0.000000","0.1120","0.224","100.045","audio_features","0rDNeS6IwKi1oMrtkEc5S0","spotify:track:0rDNeS6IwKi1oMrtkEc5S0","https://api.spotify.com/v1/tracks/0rDNeS6IwKi1oMrtkEc5S0","https://api.spotify.com/v1/audio-analysis/0rDNeS6IwKi1oMrtkEc5S0","196806","4","Egypt","",""
"5","انتي فاكره نفسك ايه ؟","[4IMgqWorWJUqUlbULGdoBa]","0.735","0.512","5","-10.825","0","0.2740","0.7330","0.000001","0.0978","0.729","104.966","audio_features","2FFtVrD5IEy4pgY1DFz8nV","spotify:track:2FFtVrD5IEy4pgY1DFz8nV","https://api.spotify.com/v1/tracks/2FFtVrD5IEy4pgY1DFz8nV","https://api.spotify.com/v1/audio-analysis/2FFtVrD5IEy4pgY1DFz8nV","138682","4","Egypt","",""
"6","عالعموم","[5764EiAfWT26wi1CdLcnwz]","0.719","0.556","10","-11.283","0","0.2530","0.2760","0.000000","0.1230","0.406","116.996","audio_features","3tfiVsnpCzewE8rPpsRIL6","spotify:track:3tfiVsnpCzewE8rPpsRIL6","https://api.spotify.com/v1/tracks/3tfiVsnpCzewE8rPpsRIL6","https://api.spotify.com/v1/audio-analysis/3tfiVsnpCzewE8rPpsRIL6","164124","4","Egypt","",""
"7","حبيبي ليه","[5QKGejJMncXUNUb9pUFbEf]","0.610","0.860","5","-7.217","0","0.0362","0.0190","0.031100","0.2340","0.777","131.854","audio_features","2OSxxCfS81wcds5RbQ0Ztq","spotify:track:2OSxxCfS81wcds5RbQ0Ztq","https://api.spotify.com/v1/tracks/2OSxxCfS81wcds5RbQ0Ztq","https://api.spotify.com/v1/audio-analysis/2OSxxCfS81wcds5RbQ0Ztq","120146","4","Egypt","",""
"8","انا من غيرك","[2KJgliIl1dMyeOMyCcnYv7]","0.612","0.539","5","-9.140","0","0.0396","0.4460","0.000002","0.1660","0.284","100.196","audio_features","2nQeY3iJpE57Rnc7r8z2Qx","spotify:track:2nQeY3iJpE57Rnc7r8z2Qx","https://api.spotify.com/v1/tracks/2nQeY3iJpE57Rnc7r8z2Qx","https://api.spotify.com/v1/audio-analysis/2nQeY3iJpE57Rnc7r8z2Qx","211715","4","Egypt","",""
"9","ماتيجي اعدي عليكي","[5QKGejJMncXUNUb9pUFbEf]","0.773","0.741","6","-7.483","0","0.1170","0.6220","0.000027","0.0653","0.704","112.219","audio_features","5ks7fVLJY4QRlAALIqJfMR","spotify:track:5ks7fVLJY4QRlAALIqJfMR","https://api.spotify.com/v1/tracks/5ks7fVLJY4QRlAALIqJfMR","https://api.spotify.com/v1/audio-analysis/5ks7fVLJY4QRlAALIqJfMR","145455","4","Egypt","",""
"10","هيجيلي موجوع","[5rCq30EbJ3DfZPKybGZj8F]","0.556","0.675","1","-6.850","0","0.0564","0.4870","0.000035","0.1020","0.742","167.826","audio_features","2Heqj9jtxarmecKxycGSWn","spotify:track:2Heqj9jtxarmecKxycGSWn","https://api.spotify.com/v1/tracks/2Heqj9jtxarmecKxycGSWn","https://api.spotify.com/v1/audio-analysis/2Heqj9jtxarmecKxycGSWn","210714","4","Egypt","",""
"11","Etabelna","[2PM82jOCB674w4BL08zFVS]","0.631","0.624","11","-7.665","0","0.0469","0.5700","0.002030","0.1710","0.762","154.175","audio_features","6AvhXZErJVyLcTPGWyriJr","spotify:track:6AvhXZErJVyLcTPGWyriJr","https://api.spotify.com/v1/tracks/6AvhXZErJVyLcTPGWyriJr","https://api.spotify.com/v1/audio-analysis/6AvhXZErJVyLcTPGWyriJr","186234","4","Egypt","",""
"12","لعبالي في دماغي","[4KGzrDuN7l1lrMNuio2fUe, 5QKGejJMncXUNUb9pUFbEf]","0.885","0.959","5","-0.509","0","0.1480","0.0416","0.000000","0.3370","0.892","111.111","audio_features","37FL23FnskUH9np0LiM5bL","spotify:track:37FL23FnskUH9np0LiM5bL","https://api.spotify.com/v1/tracks/37FL23FnskUH9np0LiM5bL","https://api.spotify.com/v1/audio-analysis/37FL23FnskUH9np0LiM5bL","142478","4","Egypt","",""
"13","Aal Doghrey","[3gCqbhXmiSto3R8U9YZcZM]","0.797","0.823","7","-4.877","1","0.0316","0.1770","0.000002","0.0360","0.914","122.020","audio_features","0rGCXktltsDt5jmcFwjFm4","spotify:track:0rGCXktltsDt5jmcFwjFm4","https://api.spotify.com/v1/tracks/0rGCXktltsDt5jmcFwjFm4","https://api.spotify.com/v1/audio-analysis/0rGCXktltsDt5jmcFwjFm4","283279","4","Egypt","",""
"14","بقيت وحيد","[5QKGejJMncXUNUb9pUFbEf]","0.786","0.729","6","-7.507","0","0.0879","0.4350","0.002860","0.1040","0.736","86.759","audio_features","1bXmR0B5BOfCudp3zQmKmH","spotify:track:1bXmR0B5BOfCudp3zQmKmH","https://api.spotify.com/v1/tracks/1bXmR0B5BOfCudp3zQmKmH","https://api.spotify.com/v1/audio-analysis/1bXmR0B5BOfCudp3zQmKmH","157785","4","Egypt","",""
"15","سوري مبردش انا بستوري","[5CSaIf8OAstAYE5oqQeS15, 25P1GMgHepq6rkzRwg2DcB]","0.799","0.918","0","-0.513","1","0.1730","0.4130","0.000000","0.2610","0.947","110.078","audio_features","6XnBt8ME4K8d9oYf7SE5Wa","spotify:track:6XnBt8ME4K8d9oYf7SE5Wa","https://api.spotify.com/v1/tracks/6XnBt8ME4K8d9oYf7SE5Wa","https://api.spotify.com/v1/audio-analysis/6XnBt8ME4K8d9oYf7SE5Wa","253362","4","Egypt","",""
"16","Rehla","[3mUUUQDWnVlttF1yERxmPQ]","0.783","0.347","1","-14.884","0","0.2050","0.6080","0.000016","0.0698","0.261","104.997","audio_features","78veJTXWwR5FxpZ7dW0Plr","spotify:track:78veJTXWwR5FxpZ7dW0Plr","https://api.spotify.com/v1/tracks/78veJTXWwR5FxpZ7dW0Plr","https://api.spotify.com/v1/audio-analysis/78veJTXWwR5FxpZ7dW0Plr","224006","4","Egypt","",""
"17","Tegy Ntrahn","[5rCq30EbJ3DfZPKybGZj8F]","0.624","0.622","6","-7.942","0","0.0901","0.5190","0.000000","0.0764","0.584","90.014","audio_features","2NF0gMDLnJSaqIfj0SvrDi","spotify:track:2NF0gMDLnJSaqIfj0SvrDi","https://api.spotify.com/v1/tracks/2NF0gMDLnJSaqIfj0SvrDi","https://api.spotify.com/v1/audio-analysis/2NF0gMDLnJSaqIfj0SvrDi","240673","4","Egypt","",""
"18","LAYALINA","[5QKGejJMncXUNUb9pUFbEf]","0.669","0.823","0","-4.950","0","0.0297","0.1910","0.000607","0.0952","0.750","144.071","audio_features","1yiJHrunZu2fov7OhC7vM9","spotify:track:1yiJHrunZu2fov7OhC7vM9","https://api.spotify.com/v1/tracks/1yiJHrunZu2fov7OhC7vM9","https://api.spotify.com/v1/audio-analysis/1yiJHrunZu2fov7OhC7vM9","218833","4","Egypt","",""
"19","Wahshak","[2PM82jOCB674w4BL08zFVS]","0.462","0.534","10","-9.127","0","0.2030","0.7610","0.000000","0.2410","0.712","72.983","audio_features","5QVN7a9quXpdKgYKPgmVsf","spotify:track:5QVN7a9quXpdKgYKPgmVsf","https://api.spotify.com/v1/tracks/5QVN7a9quXpdKgYKPgmVsf","https://api.spotify.com/v1/audio-analysis/5QVN7a9quXpdKgYKPgmVsf","228649","4","Egypt","",""
"20","البخت","[4BKC2HOGEqtYz2Xbgp9N1q]","0.780","0.590","3","-7.770","0","0.1320","0.4870","0.000011","0.1150","0.660","104.977","audio_features","5kdlxZ5skOYY3VK8RlfEIZ","spotify:track:5kdlxZ5skOYY3VK8RlfEIZ","https://api.spotify.com/v1/tracks/5kdlxZ5skOYY3VK8RlfEIZ","https://api.spotify.com/v1/audio-analysis/5kdlxZ5skOYY3VK8RlfEIZ","206113","4","Egypt","",""
"21","Basrah w Atooh","[2GVksDv9UpY60i4CvytrZK]","0.740","0.507","3","-8.764","0","0.1180","0.3730","0.000201","0.2390","0.551","103.993","audio_features","4vIbws1xp082bv0zl8vLaJ","spotify:track:4vIbws1xp082bv0zl8vLaJ","https://api.spotify.com/v1/tracks/4vIbws1xp082bv0zl8vLaJ","https://api.spotify.com/v1/audio-analysis/4vIbws1xp082bv0zl8vLaJ","237832","4","Egypt","",""
"22","سيبك من اللي خلع - من فيلم حمص وحلاوة","[2iToE4LH0W9zs4hVw3A7m6, 2KjiHtx0h8tyJXbg8aYRgu]","0.890","0.917","5","-1.942","1","0.0443","0.1200","0.000000","0.2650","0.771","110.003","audio_features","7ME2ZENU0G5H7IlnPbWvOv","spotify:track:7ME2ZENU0G5H7IlnPbWvOv","https://api.spotify.com/v1/tracks/7ME2ZENU0G5H7IlnPbWvOv","https://api.spotify.com/v1/audio-analysis/7ME2ZENU0G5H7IlnPbWvOv","172364","4","Egypt","",""
"23","ظروف معنداني","[5HczG7gdd89oDKY0CUyPof]","0.651","0.690","2","-6.675","0","0.0368","0.0417","0.000000","0.1830","0.492","127.997","audio_features","0TnD2vJ9M91YXbBQqhK8lU","spotify:track:0TnD2vJ9M91YXbBQqhK8lU","https://api.spotify.com/v1/tracks/0TnD2vJ9M91YXbBQqhK8lU","https://api.spotify.com/v1/audio-analysis/0TnD2vJ9M91YXbBQqhK8lU","245819","4","Egypt","",""
"24","ليه بنخبي و مش بنقول","[5QKGejJMncXUNUb9pUFbEf]","0.747","0.657","10","-8.184","0","0.0471","0.2820","0.013100","0.1110","0.648","144.209","audio_features","7ADt67nRewsfODDmCuhtQl","spotify:track:7ADt67nRewsfODDmCuhtQl","https://api.spotify.com/v1/tracks/7ADt67nRewsfODDmCuhtQl","https://api.spotify.com/v1/audio-analysis/7ADt67nRewsfODDmCuhtQl","189320","4","Egypt","",""
"25","ATTA3","[2yV4zQzvNPMyHncf60u9sr, 4o6vIkdmHiEXZOesrJj3KO]","0.841","0.573","0","-8.444","1","0.0591","0.0950","0.000167","0.4370","0.830","111.022","audio_features","0kJa375yREkEv5W3Ldec7z","spotify:track:0kJa375yREkEv5W3Ldec7z","https://api.spotify.com/v1/tracks/0kJa375yREkEv5W3Ldec7z","https://api.spotify.com/v1/audio-analysis/0kJa375yREkEv5W3Ldec7z","146929","4","Egypt","",""
"26","يمكن خير","[5LtHZB7vU02HtNoOzNcVhc]","0.722","0.688","2","-7.008","0","0.0267","0.2440","0.001170","0.1380","0.881","104.999","audio_features","4Guq7XrO1FjduwFBsVbr0E","spotify:track:4Guq7XrO1FjduwFBsVbr0E","https://api.spotify.com/v1/tracks/4Guq7XrO1FjduwFBsVbr0E","https://api.spotify.com/v1/audio-analysis/4Guq7XrO1FjduwFBsVbr0E","216357","4","Egypt","",""
"27","مرزمن","[5764EiAfWT26wi1CdLcnwz]","0.709","0.388","1","-11.479","0","0.0878","0.2100","0.000006","0.1250","0.632","100.030","audio_features","3cAy5RMw6iT1Nxit3Z3Q9b","spotify:track:3cAy5RMw6iT1Nxit3Z3Q9b","https://api.spotify.com/v1/tracks/3cAy5RMw6iT1Nxit3Z3Q9b","https://api.spotify.com/v1/audio-analysis/3cAy5RMw6iT1Nxit3Z3Q9b","175200","4","Egypt","",""
"28","اسطبلات","[5OssgJlERPHTqpgpwUh01O]","0.830","0.781","7","-3.778","1","0.0487","0.1790","0.000000","0.0842","0.762","109.044","audio_features","2KFvDnkJK7AIlRJ9DjNrLj","spotify:track:2KFvDnkJK7AIlRJ9DjNrLj","https://api.spotify.com/v1/tracks/2KFvDnkJK7AIlRJ9DjNrLj","https://api.spotify.com/v1/audio-analysis/2KFvDnkJK7AIlRJ9DjNrLj","182752","4","Egypt","",""
"29","Aleb Fel Dafater","[2PM82jOCB674w4BL08zFVS]","0.393","0.500","3","-9.220","0","0.1400","0.5300","0.002170","0.1710","0.367","81.882","audio_features","68WRDAU8QecpIyasp2BEby","spotify:track:68WRDAU8QecpIyasp2BEby","https://api.spotify.com/v1/tracks/68WRDAU8QecpIyasp2BEby","https://api.spotify.com/v1/audio-analysis/68WRDAU8QecpIyasp2BEby","306362","5","Egypt","",""
"30","و افتكرت","[6bb9VI1PpPTEmdgcgjTppX]","0.610","0.653","11","-8.898","0","0.0728","0.4980","0.000353","0.0925","0.505","79.909","audio_features","2ZYxLGcohgsKpor8pGMc0o","spotify:track:2ZYxLGcohgsKpor8pGMc0o","https://api.spotify.com/v1/tracks/2ZYxLGcohgsKpor8pGMc0o","https://api.spotify.com/v1/audio-analysis/2ZYxLGcohgsKpor8pGMc0o","253894","4","Egypt","",""
"31","Khaleny Fe Hodnak","[5rCq30EbJ3DfZPKybGZj8F]","0.516","0.675","1","-4.517","0","0.0287","0.1370","0.000000","0.1780","0.443","129.963","audio_features","6yVGUtmHwDsqqXs1Lak423","spotify:track:6yVGUtmHwDsqqXs1Lak423","https://api.spotify.com/v1/tracks/6yVGUtmHwDsqqXs1Lak423","https://api.spotify.com/v1/audio-analysis/6yVGUtmHwDsqqXs1Lak423","196651","4","Egypt","",""
"32","احنا صيع منحرفين","[15EdXJSvJSrjOGXsIimK0d, 2KjiHtx0h8tyJXbg8aYRgu]","0.792","0.925","4","-1.445","1","0.0518","0.4320","0.000000","0.6160","0.706","110.032","audio_features","1knAwiRcTrsScBYDFPXLlw","spotify:track:1knAwiRcTrsScBYDFPXLlw","https://api.spotify.com/v1/tracks/1knAwiRcTrsScBYDFPXLlw","https://api.spotify.com/v1/audio-analysis/1knAwiRcTrsScBYDFPXLlw","216000","4","Egypt","",""
"33","هو انت مين","[0IiR4LJwslf6HBSdk9W3Dg]","0.606","0.766","7","-6.038","0","0.1790","0.5880","0.000000","0.3720","0.684","76.054","audio_features","1qGEGcxFCJ0LhBCBSeZmqO","spotify:track:1qGEGcxFCJ0LhBCBSeZmqO","https://api.spotify.com/v1/tracks/1qGEGcxFCJ0LhBCBSeZmqO","https://api.spotify.com/v1/audio-analysis/1qGEGcxFCJ0LhBCBSeZmqO","281053","4","Egypt","",""
"34","نخبى ليه","[5HczG7gdd89oDKY0CUyPof]","0.304","0.303","0","-18.131","0","0.0392","0.6750","0.000000","0.1460","0.396","145.180","audio_features","3I76xQ1eSBTZRQKQToms4h","spotify:track:3I76xQ1eSBTZRQKQToms4h","https://api.spotify.com/v1/tracks/3I76xQ1eSBTZRQKQToms4h","https://api.spotify.com/v1/audio-analysis/3I76xQ1eSBTZRQKQToms4h","207610","4","Egypt","",""
"35","مالناش كبير كبيرنا فوق","[25P1GMgHepq6rkzRwg2DcB]","0.897","0.896","2","-0.290","1","0.1710","0.1380","0.000000","0.1530","0.861","109.969","audio_features","0qX9ZQfcUBFyhOcKGFYEpR","spotify:track:0qX9ZQfcUBFyhOcKGFYEpR","https://api.spotify.com/v1/tracks/0qX9ZQfcUBFyhOcKGFYEpR","https://api.spotify.com/v1/audio-analysis/0qX9ZQfcUBFyhOcKGFYEpR","316421","4","Egypt","",""
"36","عم المجال","[2iToE4LH0W9zs4hVw3A7m6]","0.750","0.872","6","-4.095","1","0.0594","0.3190","0.000000","0.0703","0.796","92.013","audio_features","3MzJ2M9PzfCtaGMHAirjIM","spotify:track:3MzJ2M9PzfCtaGMHAirjIM","https://api.spotify.com/v1/tracks/3MzJ2M9PzfCtaGMHAirjIM","https://api.spotify.com/v1/audio-analysis/3MzJ2M9PzfCtaGMHAirjIM","220435","4","Egypt","",""
"37","مرجعليش","[5OaC42gxOxSYgfmmSxe672, 2PM82jOCB674w4BL08zFVS]","0.465","0.460","0","-9.409","0","0.0434","0.8790","0.010100","0.2700","0.405","141.961","audio_features","76qVLkjVBysfvhiNRBpY5d","spotify:track:76qVLkjVBysfvhiNRBpY5d","https://api.spotify.com/v1/tracks/76qVLkjVBysfvhiNRBpY5d","https://api.spotify.com/v1/audio-analysis/76qVLkjVBysfvhiNRBpY5d","304367","4","Egypt","",""
"38","Mesh Nadman","[2PM82jOCB674w4BL08zFVS]","0.566","0.332","10","-11.366","1","0.0658","0.7690","0.000000","0.0806","0.322","88.957","audio_features","3g4p8OgtpxHpEHzEjnRo6J","spotify:track:3g4p8OgtpxHpEHzEjnRo6J","https://api.spotify.com/v1/tracks/3g4p8OgtpxHpEHzEjnRo6J","https://api.spotify.com/v1/audio-analysis/3g4p8OgtpxHpEHzEjnRo6J","175911","4","Egypt","",""
"39","WILDFLOWER","[6qqNVTkY8uBg9cP3Jd7DAH]","0.467","0.247","6","-12.002","0","0.0431","0.6120","0.000271","0.1700","0.126","148.101","audio_features","3QaPy1KgI7nu9FJEQUgn6h","spotify:track:3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h","https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h","261467","4","Egypt","",""
"40","Reyah El Hayah","[2N72bJ8IYB4KZmKmxz5Xkk]","0.374","0.517","11","-8.283","0","0.0646","0.7900","0.000000","0.1040","0.686","173.936","audio_features","08yqfVX2AXNzrq6xlaGB3h","spotify:track:08yqfVX2AXNzrq6xlaGB3h","https://api.spotify.com/v1/tracks/08yqfVX2AXNzrq6xlaGB3h","https://api.spotify.com/v1/audio-analysis/08yqfVX2AXNzrq6xlaGB3h","229026","4","Egypt","",""
"41","Kan Mawdo3","[5rCq30EbJ3DfZPKybGZj8F]","0.478","0.639","2","-5.248","0","0.0454","0.4000","0.000000","0.1060","0.298","139.619","audio_features","3FJ2RFcLUogTbyt9MGVQoC","spotify:track:3FJ2RFcLUogTbyt9MGVQoC","https://api.spotify.com/v1/tracks/3FJ2RFcLUogTbyt9MGVQoC","https://api.spotify.com/v1/audio-analysis/3FJ2RFcLUogTbyt9MGVQoC","282430","4","Egypt","",""
"42","من فضل الاخصام خفو التخطير ( انا مش ع الدواق )","[2KjiHtx0h8tyJXbg8aYRgu]","0.795","0.921","7","-1.313","1","0.1300","0.3070","0.000000","0.3530","0.439","109.946","audio_features","2CA1VER7dNNdgDyH9iL3BE","spotify:track:2CA1VER7dNNdgDyH9iL3BE","https://api.spotify.com/v1/tracks/2CA1VER7dNNdgDyH9iL3BE","https://api.spotify.com/v1/audio-analysis/2CA1VER7dNNdgDyH9iL3BE","179119","4","Egypt","",""
"43","Ab3ad Mada","[56chSp36PsMhpQvUn1kdR3, 57UiSuUcw9m0MV4bC2DukM]","0.694","0.720","9","-8.421","1","0.0386","0.2760","0.000002","0.1270","0.493","130.022","audio_features","3LIvkJqC0gMlyl3MZrOps1","spotify:track:3LIvkJqC0gMlyl3MZrOps1","https://api.spotify.com/v1/tracks/3LIvkJqC0gMlyl3MZrOps1","https://api.spotify.com/v1/audio-analysis/3LIvkJqC0gMlyl3MZrOps1","185620","4","Egypt","",""
"44","لفينا الدنيا","[3gCqbhXmiSto3R8U9YZcZM, 63OMTYC88PAsd7ffM3ErQv]","0.788","0.691","1","-4.883","0","0.0585","0.0601","0.000000","0.3340","0.548","105.018","audio_features","4Vm5J277k6HH6CNZEZXAE9","spotify:track:4Vm5J277k6HH6CNZEZXAE9","https://api.spotify.com/v1/tracks/4Vm5J277k6HH6CNZEZXAE9","https://api.spotify.com/v1/audio-analysis/4Vm5J277k6HH6CNZEZXAE9","200047","4","Egypt","",""
"45","Mahzouz","[5rCq30EbJ3DfZPKybGZj8F]","0.407","0.516","4","-8.299","0","0.0311","0.5570","0.000000","0.4960","0.438","137.864","audio_features","2fNGw4weCNtNiP58znlTve","spotify:track:2fNGw4weCNtNiP58znlTve","https://api.spotify.com/v1/tracks/2fNGw4weCNtNiP58znlTve","https://api.spotify.com/v1/audio-analysis/2fNGw4weCNtNiP58znlTve","227053","4","Egypt","",""
"46","El Mabda2","[56chSp36PsMhpQvUn1kdR3]","0.797","0.614","9","-6.050","1","0.0616","0.3790","0.000000","0.1220","0.363","111.989","audio_features","6m8vcn1JPflk8xBoFsaPDP","spotify:track:6m8vcn1JPflk8xBoFsaPDP","https://api.spotify.com/v1/tracks/6m8vcn1JPflk8xBoFsaPDP","https://api.spotify.com/v1/audio-analysis/6m8vcn1JPflk8xBoFsaPDP","158586","4","Egypt","",""
"47","العودة من بعد الغياب","[4JhWEqWfwTQywn7lKkNWt5]","0.874","0.902","7","-0.847","1","0.0341","0.1110","0.000024","0.0954","0.809","112.025","audio_features","4NRlZae2zcdVHGauLgJpHX","spotify:track:4NRlZae2zcdVHGauLgJpHX","https://api.spotify.com/v1/tracks/4NRlZae2zcdVHGauLgJpHX","https://api.spotify.com/v1/audio-analysis/4NRlZae2zcdVHGauLgJpHX","235714","4","Egypt","",""
"48","جيت متأخر","[5miyPYjh5EcpOSqloDJPID]","0.711","0.642","6","-7.253","1","0.0487","0.1110","0.000000","0.0667","0.757","83.958","audio_features","2WuP742LZAVBU21UQXkj5e","spotify:track:2WuP742LZAVBU21UQXkj5e","https://api.spotify.com/v1/tracks/2WuP742LZAVBU21UQXkj5e","https://api.spotify.com/v1/audio-analysis/2WuP742LZAVBU21UQXkj5e","198571","4","Egypt","",""
"49","Seket Leh","[5LtHZB7vU02HtNoOzNcVhc]","0.495","0.443","6","-11.362","1","0.0306","0.1250","0.000000","0.3230","0.417","148.011","audio_features","50a2GGMcmDCMKTo73OppNW","spotify:track:50a2GGMcmDCMKTo73OppNW","https://api.spotify.com/v1/tracks/50a2GGMcmDCMKTo73OppNW","https://api.spotify.com/v1/audio-analysis/50a2GGMcmDCMKTo73OppNW","281757","4","Egypt","",""
